Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
Africa;Social sciences;2-s2.0-85030695716;2017;False;False;True;True
risk assessment;Other;2-s2.0-85073582629;2019;False;False;False;True
biomarker;Biomedicine;2-s2.0-85069454033;2019;False;False;True;False
risk factor;Biomedicine;2-s2.0-85069454033;2019;False;False;True;False
m-health;STEM;2-s2.0-85069919036;2019;False;False;False;False
health care;Other;2-s2.0-85071351696;2019;False;False;True;True
principal component analysis;STEM;2-s2.0-85074296526;2019;False;True;False;False
animal;Biomedicine;2-s2.0-85040711643;2018;False;False;True;True
parasitology;Biomedicine;2-s2.0-85040711643;2018;False;False;True;True
feedforward neural network;STEM;2-s2.0-85052626565;2018;False;True;False;True
statistical test;STEM;2-s2.0-84988896963;2016;False;True;False;True
principal component analysis;STEM;2-s2.0-85050021819;2018;False;True;False;False
image analysis;STEM;2-s2.0-85068416070;2018;False;False;False;False
computed tomography;Biomedicine;2-s2.0-84953292150;2015;False;True;False;False
feature extraction;STEM;2-s2.0-84916199254;2014;False;True;False;False
data mining;STEM;2-s2.0-80052604865;2011;False;False;True;True
parasitology;Biomedicine;2-s2.0-80052604865;2011;False;False;True;True
risk assessment;Other;2-s2.0-80052604865;2011;False;False;True;True
pre-school age;Social sciences;2-s2.0-80052604865;2011;False;False;True;True
data mining;STEM;2-s2.0-80052604865;2011;False;False;True;True
baby;Social sciences;2-s2.0-80052604865;2011;False;False;True;True
risk factor;Biomedicine;2-s2.0-80052604865;2011;False;False;True;True
mortality rate;Other;2-s2.0-85076324865;2019;False;False;False;True
pre-school age;Social sciences;2-s2.0-85076324865;2019;False;False;False;True
baby;Social sciences;2-s2.0-85076324865;2019;False;False;False;True
animal;Biomedicine;2-s2.0-85070784743;2019;False;True;True;True
mortality rate;Other;2-s2.0-85055596678;2018;False;False;True;False
United States of America;Social sciences;2-s2.0-85055596678;2018;False;False;True;False
health care;Other;2-s2.0-85055596678;2018;False;False;True;False
data mining;STEM;2-s2.0-85027036396;2017;False;True;True;True
principal component analysis;STEM;2-s2.0-84877840123;2013;False;True;False;False
machine learning;STEM;2-s2.0-85080909536;2019;False;False;False;False
convolutional neural network;STEM;2-s2.0-85077800411;2019;False;True;False;False
parasitology;Biomedicine;2-s2.0-85072218798;2019;False;False;True;True
image analysis;STEM;2-s2.0-85050513176;2018;False;True;False;False
genetic algorithm;STEM;2-s2.0-85046158279;2018;False;True;False;False
m-health;STEM;2-s2.0-85021826917;2017;False;True;False;False
data mining;STEM;2-s2.0-84961641630;2015;False;False;True;True
Africa;Social sciences;2-s2.0-85068221414;2019;False;False;True;False
United States of America;Social sciences;2-s2.0-85068221414;2019;False;False;True;False
Mycobacterium tuberculosis;Biomedicine;2-s2.0-85069651941;2019;False;False;True;True
image analysis;STEM;2-s2.0-85076091228;2019;False;True;False;False
machine learning;STEM;2-s2.0-85075712090;2019;False;True;True;False
m-health;STEM;2-s2.0-85051827276;2019;False;True;False;False
mortality rate;Other;2-s2.0-85013414463;2017;False;True;True;True
United States of America;Social sciences;2-s2.0-85013414463;2017;False;True;True;True
pre-school age;Social sciences;2-s2.0-85013414463;2017;False;True;True;True
baby;Social sciences;2-s2.0-85013414463;2017;False;True;True;True
genetic algorithm;STEM;2-s2.0-85029411478;2017;False;True;False;True
pre-school age;Social sciences;2-s2.0-85021857949;2017;False;False;True;True
baby;Social sciences;2-s2.0-85021857949;2017;False;False;True;True
k-nearest neighbors algorithm;STEM;2-s2.0-85043495016;2017;False;True;False;True
automation;STEM;2-s2.0-84882853002;2013;False;False;False;True
machine learning;STEM;2-s2.0-85083293289;2019;False;True;False;False
machine learning;STEM;2-s2.0-85073027240;2019;False;False;True;False
convolutional neural network;STEM;2-s2.0-85068598230;2019;False;True;True;False
m-health;STEM;2-s2.0-85047294902;2019;False;True;False;False
statistical test;STEM;2-s2.0-85047294902;2019;False;True;False;False
animal;Biomedicine;2-s2.0-85074297066;2019;False;False;True;True
parasitology;Biomedicine;2-s2.0-85074297066;2019;False;False;True;True
blood;Biomedicine;2-s2.0-85074297066;2019;False;False;True;True
image analysis;STEM;2-s2.0-85081565117;2019;False;False;False;False
Mycobacterium tuberculosis;Biomedicine;2-s2.0-85067097246;2019;False;False;True;False
animal;Biomedicine;2-s2.0-85067097246;2019;False;False;True;False
risk assessment;Other;2-s2.0-85066779985;2019;False;False;True;True
machine learning;STEM;2-s2.0-85068316825;2019;False;True;False;False
image analysis;STEM;2-s2.0-85073752358;2019;False;True;False;True
statistical test;STEM;2-s2.0-85073752358;2019;False;True;False;True
animal;Biomedicine;2-s2.0-85073156224;2019;False;False;True;True
feature extraction;STEM;2-s2.0-85061804420;2018;False;True;False;False
genetic algorithm;STEM;2-s2.0-84931082397;2015;False;True;True;False
blood;Biomedicine;2-s2.0-84946105363;2014;False;True;False;False
genetic algorithm;STEM;2-s2.0-84946105363;2014;False;True;False;False
statistical test;STEM;2-s2.0-85078154460;2019;False;True;False;False
pre-school age;Social sciences;2-s2.0-85073110622;2019;False;False;True;True
baby;Social sciences;2-s2.0-85073110622;2019;False;False;True;True
image analysis;STEM;2-s2.0-85077070356;2019;False;True;False;False
k-nearest neighbors algorithm;STEM;2-s2.0-85061937292;2019;False;False;False;True
human pregnancy;Biomedicine;2-s2.0-85050475710;2018;False;False;False;False
principal component analysis;STEM;2-s2.0-85063749411;2018;False;True;False;True
animal;Biomedicine;2-s2.0-85032922866;2017;False;False;True;True
parasitology;Biomedicine;2-s2.0-85032922866;2017;False;False;True;True
statistical test;STEM;2-s2.0-84994545593;2017;False;True;False;False
Internet;STEM;2-s2.0-84966524827;2016;False;True;False;False
blood;Biomedicine;2-s2.0-85079245402;2019;False;True;False;False
data mining;STEM;2-s2.0-85072017983;2019;False;True;False;True
k-nearest neighbors algorithm;STEM;2-s2.0-85072017983;2019;False;True;False;True
m-health;STEM;2-s2.0-85077753480;2019;False;True;False;False
m-health;STEM;2-s2.0-85083559772;2019;False;True;False;False
genetic algorithm;STEM;2-s2.0-85063458267;2019;False;True;False;False
convolutional neural network;STEM;2-s2.0-85063212654;2019;False;True;False;False
blood;Biomedicine;2-s2.0-85062227967;2019;False;False;False;False
animal;Biomedicine;2-s2.0-85076358358;2019;False;False;True;True
m-health;STEM;2-s2.0-85061620890;2019;False;False;False;False
genetic algorithm;STEM;2-s2.0-85057131244;2018;False;True;False;True
blood;Biomedicine;2-s2.0-85049879879;2018;False;False;False;False
statistical test;STEM;2-s2.0-85049879879;2018;False;False;False;False
genetic algorithm;STEM;2-s2.0-85039994737;2017;False;True;False;False
principal component analysis;STEM;2-s2.0-85039994737;2017;False;True;False;False
statistical test;STEM;2-s2.0-85046684047;2017;False;True;False;False
genetic algorithm;STEM;2-s2.0-84922000515;2015;False;True;False;True
statistical test;STEM;2-s2.0-79953272721;2011;False;True;False;True
genetic algorithm;STEM;2-s2.0-85068730220;2019;False;True;False;True
machine learning;STEM;2-s2.0-85077822273;2019;False;True;False;False
principal component analysis;STEM;2-s2.0-85075640256;2019;False;True;False;False
m-health;STEM;2-s2.0-85078446642;2019;False;False;False;False
image analysis;STEM;2-s2.0-85078446642;2019;False;False;False;False
machine learning;STEM;2-s2.0-85066625157;2019;False;True;False;False
machine learning;STEM;2-s2.0-85073119071;2018;False;True;False;False
m-health;STEM;2-s2.0-85048457134;2018;False;True;False;False
machine learning;STEM;2-s2.0-85111308752;2018;False;True;True;False
image analysis;STEM;2-s2.0-85040608002;2018;False;False;False;False
genetic algorithm;STEM;2-s2.0-85032874415;2017;False;True;True;False
principal component analysis;STEM;2-s2.0-84964056735;2016;False;True;False;False
human pregnancy;Biomedicine;2-s2.0-85074564413;2019;False;False;True;True
data mining;STEM;2-s2.0-85086337566;2020;False;True;False;True
human pregnancy;Biomedicine;2-s2.0-85111741739;2021;False;True;True;True
Internet;STEM;2-s2.0-85105429929;2021;False;True;True;True
human pregnancy;Biomedicine;2-s2.0-85138412380;2022;False;False;True;True
Internet of things;STEM;2-s2.0-85138363990;2022;False;False;True;True
computed tomography;Biomedicine;2-s2.0-85133850930;2022;False;True;False;True
mortality rate;Other;2-s2.0-84894251319;2014;True;True;True;True
mortality rate;Other;2-s2.0-85095135031;2020;False;False;True;True
transfer learning;STEM;2-s2.0-85113726301;2021;False;False;True;True
mortality rate;Other;2-s2.0-85105462293;2021;False;True;True;True
mortality rate;Other;2-s2.0-85095687646;2021;False;False;False;False
risk assessment;Other;2-s2.0-85123728650;2021;False;True;False;False
risk assessment;Other;2-s2.0-85123505158;2021;False;True;False;False
transfer learning;STEM;2-s2.0-85136441769;2022;False;True;True;True
transfer learning;STEM;2-s2.0-85124655784;2022;False;True;True;True
mortality rate;Other;2-s2.0-85130388556;2022;False;False;True;True
mortality rate;Other;2-s2.0-85133748602;2022;False;True;True;True
transfer learning;STEM;2-s2.0-85124940120;2022;False;True;True;True
mortality rate;Other;2-s2.0-85056846184;2018;False;False;True;True
transfer learning;STEM;2-s2.0-85076091228;2019;False;True;False;False
automation;STEM;2-s2.0-85075859774;2019;False;True;False;False
risk assessment;Other;2-s2.0-85090163898;2020;True;False;True;False
public health;Biomedicine;2-s2.0-85089769213;2020;False;False;True;True
COVID-19;Biomedicine;2-s2.0-85100865230;2020;False;True;True;False
COVID-19;Biomedicine;2-s2.0-85089165005;2020;False;True;True;True
public health;Biomedicine;2-s2.0-85098229521;2020;False;False;True;True
COVID-19;Biomedicine;2-s2.0-85101328278;2020;False;False;False;True
heart disease;Biomedicine;2-s2.0-85101175333;2020;False;False;False;False
COVID-19;Biomedicine;2-s2.0-85114555944;2021;False;True;True;True
COVID-19;Biomedicine;2-s2.0-85101602238;2021;False;False;False;True
chest radiograph;Biomedicine;2-s2.0-85113405917;2021;False;True;False;False
developing country;Social sciences;2-s2.0-85118607884;2021;False;False;True;True
COVID-19;Biomedicine;2-s2.0-85107152536;2021;False;False;False;False
Tanzania;Social sciences;2-s2.0-85097477657;2021;False;False;True;True
cancer diagnosis;Biomedicine;2-s2.0-85118664694;2021;False;True;True;True
public health;Biomedicine;2-s2.0-85121232678;2021;False;False;True;True
risk assessment;Other;2-s2.0-85120969347;2021;False;False;True;True
public health;Biomedicine;2-s2.0-85111657318;2021;False;False;True;True
public health;Biomedicine;2-s2.0-85111444752;2021;False;False;True;False
COVID-19;Biomedicine;2-s2.0-85125965680;2021;False;True;False;False
COVID-19;Biomedicine;2-s2.0-85125055327;2021;False;True;False;False
risk assessment;Other;2-s2.0-85120324141;2021;False;False;True;True
COVID-19;Biomedicine;2-s2.0-85111131489;2021;False;True;False;False
COVID-19;Biomedicine;2-s2.0-85117017416;2022;False;True;True;True
public health;Biomedicine;2-s2.0-85130068824;2022;False;True;True;False
COVID-19;Biomedicine;2-s2.0-85133324849;2022;False;True;True;True
COVID-19;Biomedicine;2-s2.0-85130388556;2022;False;False;True;True
COVID-19;Biomedicine;2-s2.0-85124023973;2022;False;True;True;True
COVID-19;Biomedicine;2-s2.0-85120901265;2022;False;True;True;True
heart disease;Biomedicine;2-s2.0-85137757290;2022;False;True;True;True
Tanzania;Social sciences;2-s2.0-85134916395;2022;False;False;True;False
public health;Biomedicine;2-s2.0-85124776105;2022;False;False;True;True
COVID-19;Biomedicine;2-s2.0-85138207279;2022;False;True;False;True
COVID-19;Biomedicine;2-s2.0-85133975954;2022;False;False;False;False
COVID-19;Biomedicine;2-s2.0-85131762147;2022;False;True;False;True
COVID-19;Biomedicine;2-s2.0-85131130063;2022;False;True;False;True
COVID-19;Biomedicine;2-s2.0-85118169345;2022;False;False;True;True
public health;Biomedicine;2-s2.0-85050190963;2017;True;False;False;False
developing country;Social sciences;2-s2.0-85069454033;2019;False;False;True;False
risk assessment;Other;2-s2.0-85069454033;2019;False;False;True;False
heart disease;Biomedicine;2-s2.0-85084283573;2019;False;True;False;False
risk assessment;Other;2-s2.0-85083390417;2019;False;False;False;False
risk assessment;Other;2-s2.0-85088201012;2018;False;False;False;False
classification;STEM;2-s2.0-85085621199;2020;True;True;True;True
chest radiograph;Biomedicine;2-s2.0-85090405236;2020;True;True;True;True
developing country;Social sciences;2-s2.0-85077746216;2020;True;True;False;True
chest radiograph;Biomedicine;2-s2.0-85101867177;2020;True;True;True;True
classification;STEM;2-s2.0-85053320480;2020;True;False;True;True
cancer diagnosis;Biomedicine;2-s2.0-85073006752;2020;True;True;False;True
classification;STEM;2-s2.0-85087653691;2020;True;True;False;True
prevalence;Biomedicine;2-s2.0-85082499260;2020;True;False;True;True
large dataset;STEM;2-s2.0-85090332832;2020;True;False;True;False
cancer diagnosis;Biomedicine;2-s2.0-85090332832;2020;True;False;True;False
heart disease;Biomedicine;2-s2.0-85077871944;2020;True;True;True;True
classification;STEM;2-s2.0-85085543182;2020;True;True;False;True
heart disease;Biomedicine;2-s2.0-85085543182;2020;True;True;False;True
cancer diagnosis;Biomedicine;2-s2.0-85086503145;2020;True;False;True;True
large dataset;STEM;2-s2.0-85086461190;2020;True;False;False;True
prevalence;Biomedicine;2-s2.0-85090346482;2020;True;True;True;True
risk assessment;Other;2-s2.0-85089343041;2020;True;False;True;True
risk assessment;Other;2-s2.0-85083330872;2020;True;True;True;True
large dataset;STEM;2-s2.0-85089957381;2020;True;False;True;True
classification;STEM;2-s2.0-85082187809;2020;True;True;True;True
heart disease;Biomedicine;2-s2.0-85087500300;2020;True;True;False;False
malaria;Biomedicine;2-s2.0-85079478109;2020;True;False;True;False
prevalence;Biomedicine;2-s2.0-85099271808;2020;True;False;True;False
cancer diagnosis;Biomedicine;2-s2.0-85092371496;2020;True;True;False;True
cross-validation;STEM;2-s2.0-85092371496;2020;True;True;False;True
cross-validation;STEM;2-s2.0-85092536771;2020;True;False;True;True
cross-validation;STEM;2-s2.0-85106299573;2020;True;True;True;True
developing country;Social sciences;2-s2.0-85087750131;2020;True;True;True;False
Tanzania;Social sciences;2-s2.0-85085937020;2020;True;False;False;True
natural language processing;STEM;2-s2.0-85123041067;2020;True;True;False;False
Tanzania;Social sciences;2-s2.0-85093911498;2020;True;False;True;True
cross-validation;STEM;2-s2.0-85083907335;2020;True;False;True;True
public health;Biomedicine;2-s2.0-85083907335;2020;True;False;True;True
natural language processing;STEM;2-s2.0-85082804987;2020;True;True;True;True
chest radiograph;Biomedicine;2-s2.0-85097952549;2020;True;True;True;False
chest radiograph;Biomedicine;2-s2.0-85092530732;2020;True;True;False;False
cross-validation;STEM;2-s2.0-85088219111;2020;True;True;True;True
large dataset;STEM;2-s2.0-85091031300;2020;True;True;False;False
large dataset;STEM;2-s2.0-85083420347;2020;True;False;False;True
classification;STEM;2-s2.0-85078330919;2020;True;False;False;True
cross-validation;STEM;2-s2.0-85097210673;2020;False;False;True;True
cross-validation;STEM;2-s2.0-85081923365;2020;False;True;False;True
developing country;Social sciences;2-s2.0-85078361205;2020;False;False;True;True
public health;Biomedicine;2-s2.0-85085264206;2020;False;True;True;True
prevalence;Biomedicine;2-s2.0-85085264206;2020;False;True;True;True
large dataset;STEM;2-s2.0-85091117227;2020;False;False;False;True
developing country;Social sciences;2-s2.0-85087778670;2020;False;True;True;False
heart disease;Biomedicine;2-s2.0-85089814880;2020;False;True;False;True
cross-validation;STEM;2-s2.0-85082972566;2020;False;True;True;True
malaria;Biomedicine;2-s2.0-85083545354;2020;False;False;True;True
prevalence;Biomedicine;2-s2.0-85091636500;2020;False;False;False;True
developing country;Social sciences;2-s2.0-85088268157;2020;False;False;False;True
cross-validation;STEM;2-s2.0-85106412710;2020;False;True;True;True
developing country;Social sciences;2-s2.0-85087783627;2020;False;True;True;False
