Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
data analysis;computer science;2-s2.0-85125602612;2022;False;False;True;True
hospital;other;2-s2.0-85128269939;2022;False;False;True;True
India;demography;2-s2.0-85125767777;2022;False;False;True;True
e-learning;education;2-s2.0-85122769222;2022;False;True;True;True
artificial neural network;computer science;2-s2.0-85122769222;2022;False;True;True;True
India;demography;2-s2.0-85130844423;2022;False;False;True;True
data analysis;computer science;2-s2.0-85135706643;2022;False;True;False;True
pneumonia;medicine;2-s2.0-85136592056;2022;False;True;True;True
e-learning;education;2-s2.0-85129508005;2022;False;True;True;True
e-learning;education;2-s2.0-85128271369;2022;False;True;False;True
human tissue;biology;2-s2.0-85128769682;2022;False;False;True;True
data analysis;computer science;2-s2.0-85124483136;2022;False;True;False;True
root-mean-square deviation;mathematics and statistics;2-s2.0-85123924716;2022;False;True;False;True
artificial neural network;computer science;2-s2.0-85123924716;2022;False;True;False;True
root-mean-square deviation;mathematics and statistics;2-s2.0-85133614763;2022;False;False;True;True
hospital;other;2-s2.0-85133324849;2022;False;True;True;True
hospital;other;2-s2.0-85132426295;2022;False;True;True;False
use;other;2-s2.0-85131707949;2022;False;True;True;True
artificial neural network;computer science;2-s2.0-85130106819;2022;False;True;True;True
network security;computer science;2-s2.0-85127983148;2022;False;True;False;False
data analysis;computer science;2-s2.0-85127280154;2022;False;False;True;True
artificial neural network;computer science;2-s2.0-85126562176;2022;False;True;True;True
human tissue;biology;2-s2.0-85126421607;2022;False;False;True;True
data analysis;computer science;2-s2.0-85123656684;2022;False;True;True;True
India;demography;2-s2.0-85123045901;2022;False;False;True;True
electrophysiology;medicine;2-s2.0-85122747133;2022;False;True;True;True
electrophysiology;medicine;2-s2.0-85121424732;2022;False;True;False;True
root-mean-square deviation;mathematics and statistics;2-s2.0-85135209226;2022;False;True;False;True
problem;other;2-s2.0-85138426483;2022;False;True;False;True
artificial neural network;computer science;2-s2.0-85136281253;2022;False;False;False;False
root-mean-square deviation;mathematics and statistics;2-s2.0-85133805851;2022;False;False;False;True
pattern recognition;computer science;2-s2.0-85135702024;2022;False;True;False;True
root-mean-square deviation;mathematics and statistics;2-s2.0-85137383527;2022;False;True;True;True
artificial neural network;computer science;2-s2.0-85136813065;2022;False;False;True;False
electrophysiology;medicine;2-s2.0-85134017530;2022;False;True;False;True
electrophysiology;medicine;2-s2.0-85131957811;2022;False;True;False;True
e-learning;education;2-s2.0-85127753019;2022;False;True;False;True
network security;computer science;2-s2.0-85137723861;2022;False;True;False;False
biomedical informatics;computer science;2-s2.0-85133518432;2022;False;True;True;True
e-learning;education;2-s2.0-85129794568;2022;False;True;True;True
network security;computer science;2-s2.0-85132995626;2022;False;False;True;False
electrophysiology;medicine;2-s2.0-85129799816;2022;False;True;False;True
biomedical informatics;computer science;2-s2.0-85130408213;2022;False;True;True;False
root-mean-square deviation;mathematics and statistics;2-s2.0-85131209677;2022;False;True;True;True
data analysis;computer science;2-s2.0-85129209367;2022;False;True;False;True
root-mean-square deviation;mathematics and statistics;2-s2.0-85126558259;2022;False;False;False;True
use;other;2-s2.0-85124539922;2022;False;False;False;True
artificial neural network;computer science;2-s2.0-85124539922;2022;False;False;False;True
hospital;other;2-s2.0-85106300007;2022;False;True;False;True
human tissue;biology;2-s2.0-85126569166;2022;False;False;True;True
India;demography;2-s2.0-85126152665;2022;False;False;True;False
data analysis;computer science;2-s2.0-85126024537;2022;False;False;True;False
problem;other;2-s2.0-85125278761;2022;False;False;True;True
e-learning;education;2-s2.0-85124075709;2022;False;True;True;True
pneumonia;medicine;2-s2.0-85125784641;2022;False;False;True;True
human tissue;biology;2-s2.0-85124629852;2022;False;False;True;True
hospital;other;2-s2.0-85123055371;2022;False;True;True;True
use;other;2-s2.0-85137781282;2022;False;True;False;False
electrophysiology;medicine;2-s2.0-85137653398;2022;False;False;True;True
biomedical informatics;computer science;2-s2.0-85137576766;2022;False;False;True;True
e-learning;education;2-s2.0-85137531094;2022;False;False;False;False
artificial neural network;computer science;2-s2.0-85137160889;2022;False;True;True;False
electrophysiology;medicine;2-s2.0-85136817180;2022;False;True;False;False
electrophysiology;medicine;2-s2.0-85136672047;2022;False;False;True;True
use;other;2-s2.0-85136620689;2022;False;False;True;True
human tissue;biology;2-s2.0-85136538341;2022;False;False;True;True
problem;other;2-s2.0-85135895820;2022;False;True;False;False
biomedical informatics;computer science;2-s2.0-85135879834;2022;False;True;False;False
artificial neural network;computer science;2-s2.0-85135766306;2022;False;True;False;False
electrophysiology;medicine;2-s2.0-85135318254;2022;False;True;True;True
human tissue;biology;2-s2.0-85135233985;2022;False;False;True;True
problem;other;2-s2.0-85135221688;2022;False;False;True;True
problem;other;2-s2.0-85135048901;2022;False;True;True;False
e-learning;education;2-s2.0-85134891680;2022;False;False;True;True
network security;computer science;2-s2.0-85134542451;2022;False;False;True;False
artificial neural network;computer science;2-s2.0-85134530443;2022;False;True;False;True
network security;computer science;2-s2.0-85134511105;2022;False;False;True;True
artificial neural network;computer science;2-s2.0-85134346798;2022;False;True;False;False
electrophysiology;medicine;2-s2.0-85134264302;2022;False;True;False;False
artificial neural network;computer science;2-s2.0-85134230161;2022;False;True;False;False
biomedical engineering;engineering;2-s2.0-85133974950;2022;False;True;True;True
hospital;other;2-s2.0-85133967669;2022;False;False;False;False
hospital;other;2-s2.0-85133754428;2022;False;False;True;True
electrophysiology;medicine;2-s2.0-85133655196;2022;False;True;True;True
pneumonia;medicine;2-s2.0-85133644664;2022;False;False;True;True
use;other;2-s2.0-85133026647;2022;False;True;False;False
human tissue;biology;2-s2.0-85132885701;2022;False;False;True;True
artificial neural network;computer science;2-s2.0-85132704395;2022;False;True;True;True
artificial neural network;computer science;2-s2.0-85132447737;2022;False;True;True;True
biomedical engineering;engineering;2-s2.0-85131851465;2022;False;True;True;True
artificial neural network;computer science;2-s2.0-85131762147;2022;False;True;False;True
human tissue;biology;2-s2.0-85131703985;2022;False;False;True;True
human tissue;biology;2-s2.0-85130126960;2022;False;True;True;True
network security;computer science;2-s2.0-85130093250;2022;False;False;False;False
network security;computer science;2-s2.0-85130050853;2022;False;False;True;True
network security;computer science;2-s2.0-85129380174;2022;False;True;False;False
network security;computer science;2-s2.0-85128802540;2022;False;False;True;True
e-learning;education;2-s2.0-85128651172;2022;False;True;False;False
network security;computer science;2-s2.0-85128640405;2022;False;False;True;False
human tissue;biology;2-s2.0-85128637157;2022;False;False;True;True
root-mean-square deviation;mathematics and statistics;2-s2.0-85128415374;2022;False;False;True;True
use;other;2-s2.0-85128255328;2022;False;False;True;True
e-learning;education;2-s2.0-85127872832;2022;False;False;True;True
biomedical informatics;computer science;2-s2.0-85127851969;2022;False;True;False;False
artificial neural network;computer science;2-s2.0-85127503768;2022;False;True;False;False
artificial neural network;computer science;2-s2.0-85126997155;2022;False;False;False;False
use;other;2-s2.0-85126993128;2022;False;False;False;False
India;demography;2-s2.0-85126846973;2022;False;False;True;True
biomedical engineering;engineering;2-s2.0-85126402824;2022;False;False;True;True
use;other;2-s2.0-85126196923;2022;False;True;False;False
e-learning;education;2-s2.0-85125955286;2022;False;True;False;False
use;other;2-s2.0-85125733794;2022;False;True;True;True
hospital;other;2-s2.0-85124422354;2022;False;False;False;False
e-learning;education;2-s2.0-85124265496;2022;False;True;True;True
use;other;2-s2.0-85122766136;2022;False;True;True;True
network security;computer science;2-s2.0-85116858857;2022;False;True;False;False
artificial neural network;computer science;2-s2.0-85116052529;2022;False;True;True;True
electrophysiology;medicine;2-s2.0-85112149310;2022;False;True;False;True
data analysis;computer science;2-s2.0-85040648310;2018;True;False;True;True
pattern recognition;computer science;2-s2.0-85067343074;2019;True;True;True;True
pattern recognition;computer science;2-s2.0-84884915206;2014;True;True;True;True
pattern recognition;computer science;2-s2.0-85054156079;2018;True;True;True;True
biomedical engineering;engineering;2-s2.0-85050224998;2018;True;True;False;False
problem;other;2-s2.0-84953324317;2015;True;True;True;False
biomedical engineering;engineering;2-s2.0-85063229823;2019;True;True;False;False
data analysis;computer science;2-s2.0-27744595524;2005;True;True;False;True
pattern recognition;computer science;2-s2.0-84867298235;2012;True;True;False;True
problem;other;2-s2.0-84983487369;2015;True;True;False;True
data analysis;computer science;2-s2.0-85041216958;2018;True;False;True;False
pattern recognition;computer science;2-s2.0-85016289983;2017;True;True;False;True
pattern recognition;computer science;2-s2.0-85045348351;2019;True;True;True;True
biomedical engineering;engineering;2-s2.0-85063203458;2019;True;True;False;False
problem;other;2-s2.0-85045669382;2018;True;True;True;False
use;other;2-s2.0-85055048832;2019;True;True;False;True
pattern recognition;computer science;2-s2.0-84938261223;2015;True;False;True;True
human tissue;biology;2-s2.0-85071073448;2019;True;True;True;True
human tissue;biology;2-s2.0-85047919026;2018;True;False;True;True
hospital;other;2-s2.0-84939183820;2014;True;True;False;False
problem;other;2-s2.0-84939183820;2014;True;True;False;False
human tissue;biology;2-s2.0-84920573084;2014;True;False;True;False
network security;computer science;2-s2.0-85045636776;2018;True;True;True;False
pattern recognition;computer science;2-s2.0-85034780618;2018;True;True;True;True
problem;other;2-s2.0-84978982758;2016;True;True;False;False
biomedical informatics;computer science;2-s2.0-84864848314;2012;True;True;False;False
e-learning;education;2-s2.0-85063745250;2019;True;True;True;True
hospital;other;2-s2.0-85038828104;2018;True;False;True;True
human tissue;biology;2-s2.0-85038828104;2018;True;False;True;True
human tissue;biology;2-s2.0-85008152019;2017;True;True;False;True
pattern recognition;computer science;2-s2.0-85008152019;2017;True;True;False;True
data analysis;computer science;2-s2.0-85046693875;2018;True;True;True;True
biomedical engineering;engineering;2-s2.0-85077787913;2019;True;True;False;False
use;other;2-s2.0-85077787913;2019;True;True;False;False
human tissue;biology;2-s2.0-85049109082;2019;True;True;False;True
use;other;2-s2.0-85048013441;2018;True;False;False;False
India;demography;2-s2.0-85014363751;2017;True;False;True;True
pneumonia;medicine;2-s2.0-84983049809;2016;True;False;True;True
use;other;2-s2.0-84893669717;2013;True;True;False;False
biomedical informatics;computer science;2-s2.0-85074785000;2018;True;True;True;False
e-learning;education;2-s2.0-84939165716;2015;True;False;True;False
pattern recognition;computer science;2-s2.0-85042658991;2018;True;True;False;True
pattern recognition;computer science;2-s2.0-85019830558;2017;True;True;False;True
biomedical engineering;engineering;2-s2.0-63649121194;2008;True;True;False;False
biomedical engineering;engineering;2-s2.0-85050012273;2018;True;True;False;False
use;other;2-s2.0-84885394719;2013;True;True;False;False
use;other;2-s2.0-84897542211;2013;True;True;False;True
human tissue;biology;2-s2.0-85051670704;2018;True;True;False;True
pattern recognition;computer science;2-s2.0-85050932398;2018;True;True;True;True
problem;other;2-s2.0-84867648455;2011;True;True;False;False
pattern recognition;computer science;2-s2.0-85071693084;2019;True;True;True;True
India;demography;2-s2.0-85065491930;2019;True;False;True;True
data analysis;computer science;2-s2.0-85068863791;2019;True;False;True;False
India;demography;2-s2.0-85068497945;2019;True;False;False;True
problem;other;2-s2.0-85067029875;2019;True;True;False;False
biomedical engineering;engineering;2-s2.0-85015307998;2017;True;True;False;False
problem;other;2-s2.0-85015307998;2017;True;True;False;False
pharmacology;medicine;2-s2.0-84938986689;2015;True;False;True;True
e-learning;education;2-s2.0-85065194700;2019;True;True;False;True
biomedical informatics;computer science;2-s2.0-85073161504;2019;True;True;False;False
biomedical engineering;engineering;2-s2.0-85063214353;2019;True;True;False;False
data analysis;computer science;2-s2.0-85071624131;2019;True;True;False;False
biomedical engineering;engineering;2-s2.0-85046005005;2018;True;False;False;False
